subjectIx,beta,t_d,p_respond
14,5.135419193195345,0.3213982227827298,0.8149507955399842
14,5.135419193195345,0.33568258823973995,0.8257588010978478
14,5.135419193195345,0.3499669536967501,0.8360625375154294
14,5.135419193195345,0.3642513191537603,0.845870692327813
14,5.135419193195345,0.3785356846107705,0.8551936740570235
14,5.135419193195345,0.39282005006778087,0.8640433669747346
14,5.135419193195345,0.40710441552479104,0.8724328955773712
14,5.135419193195345,0.4213887809818012,0.8803764013651261
14,5.135419193195345,0.4356731464388114,0.8878888338721519
14,5.135419193195345,0.44995751189582156,0.8949857573054057
14,5.135419193195345,0.46424187735283173,0.9016831736236229
14,5.135419193195345,0.47852624280984213,0.9079973624306654
14,5.135419193195345,0.4928106082668523,0.9139447376702957
14,5.135419193195345,0.5070949737238625,0.9195417207907037
14,5.135419193195345,0.5213793391808726,0.9248046297930889
14,5.135419193195345,0.5356637046378828,0.9297495833839964
14,5.135419193195345,0.549948070094893,0.9343924193096976
14,5.135419193195345,0.5642324355519034,0.9387486258560103
14,5.135419193195345,0.5785168010089136,0.9428332854417685
14,5.135419193195345,0.5928011664659237,0.9466610292121204
14,5.135419193195345,0.6070855319229339,0.9502460015427283
14,5.135419193195345,0.6213698973799441,0.9536018333921569
14,5.135419193195345,0.6356542628369543,0.9567416234821999
14,5.135419193195345,0.6499386282939646,0.9596779263402406
14,5.135419193195345,0.6642229937509748,0.9624227463002013
14,5.135419193195345,0.678507359207985,0.9649875366260923
14,5.135419193195345,0.6927917246649952,0.9673832029920534
14,5.135419193195345,0.7070760901220053,0.9696201106230201
15,4.558427593261267,-0.7070760901220053,0.02048753707961164
15,4.558427593261267,-0.6927917246649952,0.02183585902429542
15,4.558427593261267,-0.6785073592079849,0.023270808342105865
15,4.558427593261267,-0.6642229937509747,0.02479766516587315
15,4.558427593261267,-0.6499386282939645,0.02642199289741129
15,4.558427593261267,-0.6356542628369543,0.028149648131929897
15,4.558427593261267,-0.6213698973799441,0.029986790156750445
15,4.558427593261267,-0.6070855319229339,0.031939889878335896
15,4.558427593261267,-0.5928011664659236,0.034015738012036015
15,4.558427593261267,-0.5785168010089135,0.03622145234782085
15,4.558427593261267,-0.5642324355519033,0.03856448388266879
15,4.558427593261267,-0.5499480700948931,0.041052621586295225
15,4.558427593261267,-0.5356637046378828,0.04369399554170807
15,4.558427593261267,-0.5213793391808726,0.046497078175885435
15,4.558427593261267,-0.5070949737238624,0.049470683268998186
15,4.558427593261267,-0.4928106082668522,0.052623962403449506
15,4.558427593261267,-0.478526242809842,0.055966398487097994
15,4.558427593261267,-0.4642418773528318,0.05950779595900389
15,4.558427593261267,-0.44995751189582156,0.06325826726168318
15,4.558427593261267,-0.4356731464388114,0.06722821514209652
15,4.558427593261267,-0.42138878098180116,0.07142831032554878
15,4.558427593261267,-0.40710441552479093,0.07586946409359675
15,4.558427593261267,-0.39282005006778076,0.08056279529040809
15,4.558427593261267,-0.37853568461077053,0.08551959128340438
15,4.558427593261267,-0.3642513191537603,0.090751262415231
15,4.558427593261267,-0.3499669536967501,0.09626928950704954
15,4.558427593261267,-0.3356825882397399,0.10208516400985612
15,4.558427593261267,-0.32139822278272967,0.1082103204530635
15,4.558427593261267,-0.3071138573257195,0.11465606090999475
15,4.558427593261267,-0.29282949186870927,0.1214334712901619
15,4.558427593261267,-0.27854512641169904,0.12855332937997033
15,4.558427593261267,-0.26426076095468887,0.13602600468818424
15,4.558427593261267,-0.24997639549767864,0.14386135031098604
15,4.558427593261267,-0.2356920300406684,0.15206858721399832
15,4.558427593261267,-0.22140766458365824,0.16065618153459332
15,4.558427593261267,-0.207123299126648,0.1696317157355574
15,4.558427593261267,-0.19283893366963778,0.17900175468788593
15,4.558427593261267,-0.1785545682126276,0.18877170802197396
15,4.558427593261267,-0.16427020275561743,0.1989456903570969
15,4.558427593261267,-0.14998583729860715,0.20952638129165044
15,4.558427593261267,-0.13570147184159698,0.22051488730242266
15,4.558427593261267,-0.1214171063845868,0.2319106079500394
15,4.558427593261267,-0.10713274092757652,0.24371110900825138
15,4.558427593261267,-0.09284837547056635,0.2559120053146157
15,4.558427593261267,-0.07856401001355617,0.2685068562665739
15,4.558427593261267,-0.06427964455654589,0.28148707694728614
15,4.558427593261267,-0.04999527909953572,0.2948418678479847
15,4.558427593261267,-0.035710913642525544,0.3085581660477599
15,4.558427593261267,-0.02142654818551526,0.3226206205096943
15,4.558427593261267,-0.0071421827285050865,0.33701159384943674
15,4.558427593261267,0.0071421827285050865,0.3517111925279069
15,4.558427593261267,0.02142654818551537,0.36669732691768786
15,4.558427593261267,0.035710913642525544,0.38194580210159734
15,4.558427593261267,0.04999527909953572,0.39743043959582663
15,4.558427593261267,0.064279644556546,0.41312322946771685
15,4.558427593261267,0.07856401001355617,0.4289945115629171
15,4.558427593261267,0.09284837547056635,0.4450131837950049
15,4.558427593261267,0.10713274092757663,0.46114693471164103
15,4.558427593261267,0.1214171063845868,0.4773624968647596
15,4.558427593261267,0.13570147184159698,0.49362591690712965
