subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial
23,8,894,SL,SAS,RB,0.266,short,0.6401425239964738
23,8,895,NS,NS,RB,NA,NA,0.5891897315595997
23,8,896,NS,NS,RB,NA,NA,0.563726043124916
23,8,897,NS,NS,RB,NA,NA,0.6385342102003051
23,8,898,NS,NS,RB,NA,NA,0.5574968441505916
23,8,899,NS,NS,RB,NA,NA,0.429530761364731
23,9,900,NS,NS,RB,NA,NA,0.5792622885273886
23,9,901,NS,NS,RB,NA,NA,0.5137370321899652
23,9,902,NS,NS,RB,NA,NA,0.619781337234599
23,9,903,SB,SSS,RLO,0.466,long,0.5230336563690798
23,9,904,SR,SAS,NR,0.066,short,NaN
23,9,905,SL,SAS,RB,0.466,long,0.640540031294222
23,9,906,NS,NS,RB,NA,NA,0.7788884780675289
23,9,907,SL,SAS,RR,0.066,short,0.7445267698494717
23,9,908,NS,NS,RB,NA,NA,0.607804190076422
23,9,909,SL,SAS,RB,0.266,short,0.5724042820002069
23,9,910,NS,NS,RB,NA,NA,0.6161416039176402
23,9,911,NS,NS,RB,NA,NA,0.48925339855486527
23,9,912,NS,NS,RR,NA,NA,0.5729297815414611
23,9,913,NS,NS,RB,NA,NA,0.4829463071509963
23,9,914,SB,SSS,NR,0.266,short,NaN
23,9,915,SB,SSS,RBO,0.466,long,0.8198832921989379
23,9,916,NS,NS,RB,NA,NA,0.638456683489494
23,9,917,NS,NS,RB,NA,NA,0.6664970383426407
23,9,918,NS,NS,RB,NA,NA,0.6009288131754147
23,9,919,NS,NS,RB,NA,NA,0.6592292738350807
23,9,920,NS,NS,RB,NA,NA,0.5634729842131492
23,9,921,NS,NS,RB,NA,NA,0.49011935740418267
23,9,922,NS,NS,RBO,NA,NA,0.7601081782049732
23,9,923,NS,NS,RB,NA,NA,0.5998825681308517
23,9,924,NS,NS,RB,NA,NA,0.5567330962367123
23,9,925,NS,NS,RB,NA,NA,0.6325650183061953
23,9,926,NS,NS,RB,NA,NA,0.5759891615089145
23,9,927,NS,NS,RB,NA,NA,0.49485744691628497
23,9,928,NS,NS,RB,NA,NA,0.4995390369804227
23,9,929,NS,NS,RB,NA,NA,0.5733205235301284
23,9,930,NS,NS,RB,NA,NA,0.48447325445886236
23,9,931,NS,NS,RB,NA,NA,0.49794224248762475
23,9,932,NS,NS,RB,NA,NA,0.5416137398206047
23,9,933,NS,NS,RB,NA,NA,0.5062450984478346
23,9,934,NS,NS,RB,NA,NA,0.6424522352026543
23,9,935,SR,SAS,RR,0.166,short,0.8899822594539728
23,9,936,NS,NS,RB,NA,NA,0.6684876832150621
23,9,937,NS,NS,RB,NA,NA,0.47915865138929803
23,9,938,NS,NS,RB,NA,NA,0.5385104767919984
23,9,939,NS,NS,RB,NA,NA,0.6892531425546622
23,9,940,NS,NS,RB,NA,NA,0.42972530955739785
23,9,941,NS,NS,RB,NA,NA,0.5993422580722836
23,9,942,NS,NS,RB,NA,NA,0.4401586875828798
23,9,943,NS,NS,RB,NA,NA,0.4448166905276594
23,9,944,NS,NS,RB,NA,NA,0.49524946881865617
23,9,945,NS,NS,RB,NA,NA,0.4531890279613435
23,9,946,SB,SSS,RB,0.366,intermediate,0.4889012370767887
23,9,947,SB,SSS,RB,0.366,intermediate,0.6339740299008554
23,9,948,NS,NS,RB,NA,NA,0.9574363586871186
23,9,949,SL,SAS,RL,0.166,short,0.8752865573042072
23,9,950,IG,NA,RB,0.466,long,0.7863462196110049
23,9,951,SB,SSS,NR,0.066,short,NaN
23,9,952,NS,NS,RB,NA,NA,0.4223780070387875
23,9,953,NS,NS,RB,NA,NA,0.47389670797565486
23,9,954,SR,SAS,RLO,0.066,short,1.1404689041955862
23,9,955,NS,NS,RB,NA,NA,0.6537715023150668
23,9,956,SB,SSS,RR,0.266,short,0.854447228150093
23,9,957,NS,NS,RB,NA,NA,0.7977975015674019
23,9,958,IG,NA,RB,0.466,long,0.5128972203165176
23,9,959,IG,NA,RB,0.366,intermediate,0.5710779168148292
23,9,960,SR,SAS,RB,0.366,intermediate,0.5689887179323705
23,9,961,SR,SAS,RL,0.066,short,0.6828370749281021
23,9,962,NS,NS,RB,NA,NA,0.5871606890286785
23,9,963,NS,NS,RB,NA,NA,0.4748548212373862
23,9,964,NS,NS,RB,NA,NA,0.4695859296771232
23,9,965,NS,NS,RB,NA,NA,0.4675044103350956
23,9,966,NS,NS,RB,NA,NA,0.5044725889019901
23,9,967,NS,NS,RB,NA,NA,0.4312394576409133
23,9,968,NS,NS,RB,NA,NA,0.5450592906490783
23,9,969,IG,NA,RB,0.166,short,0.8138758854765911
23,9,970,SR,SAS,RB,0.266,short,0.5231949265871663
23,9,971,NS,NS,RB,NA,NA,0.6213788631139323
23,9,972,SR,SAS,RL,0.266,short,0.8367671129090013
23,9,973,NS,NS,RB,NA,NA,0.7478271409127046
23,9,974,SR,SAS,RLO,0.066,short,0.7514350590208778
23,9,975,NS,NS,RL,NA,NA,0.6858840213972144
23,9,976,NS,NS,RB,NA,NA,0.5892012508556945
23,9,977,NS,NS,RB,NA,NA,0.6718776488341973
23,9,978,IG,NA,RB,0.266,short,0.5751023582124617
23,9,979,SR,SAS,RB,0.466,long,0.5552937321917852
23,9,980,NS,NS,RB,NA,NA,0.5054224740888458
23,9,981,NS,NS,RB,NA,NA,0.4955548217112664
23,9,982,NS,NS,RB,NA,NA,0.5168964289550786
23,9,983,NS,NS,RB,NA,NA,0.49817518834606744
23,9,984,SR,SAS,RB,0.266,short,0.46277363467379473
23,9,985,IG,NA,RB,0.266,short,0.7014063704700675
23,9,986,NS,NS,RB,NA,NA,0.4731172352912836
23,9,987,SB,SSS,RB,0.266,short,0.6494707805468352
23,9,988,NS,NS,RB,NA,NA,0.5449448290382861
23,9,989,NS,NS,RB,NA,NA,0.6655694603687152
23,9,990,NS,NS,RB,NA,NA,0.44397651295003016
23,9,991,NS,NS,RB,NA,NA,0.668199152147281
23,9,992,SR,SAS,RL,0.266,short,0.9301966866478324
23,9,993,SR,SAS,RL,0.266,short,0.582809318904765
23,9,994,NS,NS,RB,NA,NA,0.7112484244062216
23,9,995,SL,SAS,RB,0.366,intermediate,0.5608637711848132
23,9,996,IG,NA,RB,0.166,short,0.8229993544518948
23,9,997,NS,NS,RB,NA,NA,0.8131616888204007
23,9,998,SB,SSS,NR,0.166,short,NaN
23,9,999,IG,NA,RB,0.166,short,0.7502348576017539
23,10,1000,SR,SAS,RB,0.366,intermediate,0.76947428387939
23,10,1001,NS,NS,RB,NA,NA,0.5245467073691543
23,10,1002,SL,SAS,RR,0.366,intermediate,1.2390660727833165
23,10,1003,NS,NS,RB,NA,NA,0.5407079205324408
23,10,1004,NS,NS,RB,NA,NA,0.6088370873767417
23,10,1005,NS,NS,RB,NA,NA,0.6602687535996665
23,10,1006,IG,NA,RB,0.366,intermediate,0.657132029737113
23,10,1007,NS,NS,RB,NA,NA,0.6618384868706926
23,10,1008,NS,NS,RB,NA,NA,0.7512061357847415
23,10,1009,NS,NS,RB,NA,NA,0.5853550843457924
23,10,1010,SL,SAS,RB,0.366,intermediate,0.4963871368963737
23,10,1011,NS,NS,RB,NA,NA,0.7663159841904417
23,10,1012,SL,SAS,RB,0.466,long,0.5916031164815649
23,10,1013,SR,SAS,RB,0.366,intermediate,0.5161783925432246
23,10,1014,NS,NS,RB,NA,NA,0.6387671560660237
23,10,1015,NS,NS,RB,NA,NA,0.6913756194262533
23,10,1016,SR,SAS,RLO,0.066,short,0.6960466044401983
23,10,1017,SL,SAS,RB,0.366,intermediate,0.5436243149015354
23,10,1018,SR,SAS,RL,0.066,short,0.7812652937718667
23,10,1019,IG,NA,RB,0.266,short,0.8649965305667138
23,10,1020,SL,SAS,RRO,0.066,short,0.7147981974849245
23,10,1021,SR,SAS,RL,0.166,short,1.0392339985846775
23,10,1022,NS,NS,RB,NA,NA,0.5826425633131294
23,10,1023,SL,SAS,RB,0.066,short,0.7655635727278423
23,10,1024,SB,SSS,RB,0.266,short,0.5129698101809481
23,10,1025,SL,SAS,RB,0.466,long,0.5967065323711722
23,10,1026,SB,SSS,NR,0.066,short,NaN
23,10,1027,SB,SSS,NR,0.266,short,NaN
23,10,1028,NS,NS,RB,NA,NA,0.5805328856658889
23,10,1029,SL,SAS,RB,0.366,intermediate,0.5384137512301095
23,10,1030,SB,SSS,RB,0.366,intermediate,0.574281745168264
23,10,1031,NS,NS,RB,NA,NA,0.6803364724473795
23,10,1032,NS,NS,RB,NA,NA,0.5836571759937215
23,10,1033,NS,NS,RB,NA,NA,0.8067266052021296
23,10,1034,NS,NS,RB,NA,NA,0.49939787983021233
23,10,1035,NS,NS,RB,NA,NA,0.4572902646905277
23,10,1036,SL,SAS,RB,0.066,short,0.695908738518483
23,10,1037,IG,NA,RB,0.166,short,0.8477625596860889
23,10,1038,NS,NS,RB,NA,NA,0.5872908754099626
23,10,1039,NS,NS,RBO,NA,NA,0.8815835921705002
23,10,1040,NS,NS,RB,NA,NA,0.6132848173438106
23,10,1041,SR,SAS,RB,0.366,intermediate,0.5086531808192376
23,10,1042,NS,NS,RB,NA,NA,0.7084132136806147
23,10,1043,NS,NS,RB,NA,NA,0.5959961754997494
23,10,1044,NS,NS,RB,NA,NA,0.5071973606172833
23,10,1045,NS,NS,RB,NA,NA,0.558518953534076
23,10,1046,IG,NA,RB,0.466,long,0.6022871764289448
23,10,1047,SB,SSS,NR,0.166,short,NaN
23,10,1048,SB,SSS,NR,0.366,intermediate,NaN
23,10,1049,SL,SAS,RR,0.266,short,0.7645253728987882
23,10,1050,NS,NS,RB,NA,NA,0.7067964889574796
23,10,1051,NS,NS,RB,NA,NA,0.8050740426697303
23,10,1052,NS,NS,RB,NA,NA,0.5679739223996876
23,10,1053,NS,NS,RB,NA,NA,0.8534779612818966
23,10,1054,NS,NS,RB,NA,NA,0.5538329751580022
23,10,1055,NS,NS,RB,NA,NA,0.722342059489165
23,10,1056,NS,NS,RB,NA,NA,0.6412105277413502
23,10,1057,NS,NS,RB,NA,NA,0.6448769565904513
23,10,1058,NS,NS,RB,NA,NA,0.6261782060319092
23,10,1059,SL,SAS,RB,0.066,short,0.8112644782959251
23,10,1060,NS,NS,RB,NA,NA,0.4961183532141149
23,10,1061,IG,NA,RL,0.066,short,0.7270682640082669
23,10,1062,NS,NS,RB,NA,NA,0.6135905359260505
23,10,1063,NS,NS,RB,NA,NA,0.6874049347679829
23,10,1064,SL,SAS,RB,0.066,short,0.9194605155789759
23,10,1065,NS,NS,RB,NA,NA,0.5807387703171116
23,10,1066,NS,NS,RB,NA,NA,0.6723918119096197
23,10,1067,NS,NS,RB,NA,NA,0.6848787338458351
23,10,1068,NS,NS,RB,NA,NA,0.5023643740350963
23,10,1069,IG,NA,RB,0.366,intermediate,0.6318173608306097
23,10,1070,NS,NS,RB,NA,NA,0.5740857342170784
23,10,1071,SL,SAS,RB,0.266,short,0.4773506697092671
23,10,1072,NS,NS,RB,NA,NA,0.6146289185999194
23,10,1073,NS,NS,RB,NA,NA,0.5870016129629221
23,10,1074,NS,NS,RB,NA,NA,0.65416791253665
23,10,1075,NS,NS,RBO,NA,NA,0.6587467431236291
23,10,1076,SB,SSS,NR,0.166,short,NaN
23,10,1077,SR,SAS,RB,0.366,intermediate,0.49656413187040016
23,10,1078,NS,NS,RB,NA,NA,0.7263405367484665
23,10,1079,NS,NS,RB,NA,NA,0.599492374669353
23,10,1080,SR,SAS,RR,0.166,short,0.8070008742652135
23,10,1081,IG,NA,RB,0.166,short,0.8583835377503419
23,10,1082,NS,NS,RB,NA,NA,0.41743366720038466
23,10,1083,SL,SAS,RB,0.466,long,0.49223653173976345
23,10,1084,SL,SAS,RB,0.366,intermediate,0.5749813141301274
23,10,1085,NS,NS,RB,NA,NA,0.7122893669293262
23,10,1086,NS,NS,RB,NA,NA,0.5619016053315136
23,10,1087,NS,NS,RB,NA,NA,0.5188413622963708
23,10,1088,NS,NS,RB,NA,NA,0.6550166838715086
23,10,1089,NS,NS,RB,NA,NA,0.5983362391416449
23,10,1090,NS,NS,RB,NA,NA,0.44811907289840747
23,10,1091,NS,NS,RB,NA,NA,0.4215550169974449
23,10,1092,NS,NS,RB,NA,NA,0.5655749823199585
23,10,1093,NS,NS,RB,NA,NA,0.44554789185349364
23,10,1094,SB,SSS,RB,0.166,short,0.4434480878917384
23,10,1095,SB,SSS,NR,0.066,short,NaN
23,10,1096,SL,SAS,RL,0.166,short,0.7569738313322887
23,10,1097,NS,NS,RB,NA,NA,0.7283251477056183
23,10,1098,SB,SSS,RB,0.466,long,0.5926131580199581
23,10,1099,NS,NS,RB,NA,NA,0.7542982452068827
23,11,1100,SB,SSS,RB,0.466,long,0.7568429135717452
23,11,1101,IG,NA,RB,0.266,short,0.6190236232505413
23,11,1102,NS,NS,RB,NA,NA,0.647070743405493
23,11,1103,NS,NS,RB,NA,NA,0.902486368904647
23,11,1104,IG,NA,NR,0.066,short,NaN
23,11,1105,NS,NS,RB,NA,NA,0.5540858512249542
23,11,1106,NS,NS,RB,NA,NA,0.5888553061522543
23,11,1107,SR,SAS,RR,0.366,intermediate,1.2174953594512772
23,11,1108,NS,NS,RB,NA,NA,0.6372038223926211
23,11,1109,NS,NS,RB,NA,NA,0.6508061052008998
23,11,1110,NS,NS,RB,NA,NA,0.5384190537733957
23,11,1111,SR,SAS,RB,0.066,short,0.5030511437653331
23,11,1112,SR,SAS,NR,0.466,long,NaN
23,11,1113,SB,SSS,NR,0.066,short,NaN
23,11,1114,NS,NS,RB,NA,NA,0.510368642382673
23,11,1115,SB,SSS,RB,0.466,long,0.4836976215519826
23,11,1116,NS,NS,RB,NA,NA,0.6268092077370966
23,11,1117,SB,SSS,NR,0.066,short,NaN
23,11,1118,NS,NS,RB,NA,NA,0.6370617510256125
23,11,1119,NS,NS,RB,NA,NA,0.6429038649366703
23,11,1120,NS,NS,NR,NA,NA,NaN
23,11,1121,NS,NS,RB,NA,NA,0.7290801190174534
23,11,1122,NS,NS,RB,NA,NA,0.4463030459955917
23,11,1123,NS,NS,RB,NA,NA,0.4977842635125853
23,11,1124,SL,SAS,RR,0.066,short,1.118695963130449
23,11,1125,IG,NA,RB,0.366,intermediate,0.4681330350213102
23,11,1126,NS,NS,RB,NA,NA,0.5409125252626836
23,11,1127,NS,NS,RB,NA,NA,0.6313745077204658
23,11,1128,SR,SAS,RL,0.166,short,1.1051536538288929
23,11,1129,NS,NS,RB,NA,NA,0.596060720134119
23,11,1130,SL,SAS,RB,0.366,intermediate,0.5305458860311774
23,11,1131,SB,SSS,RB,0.366,intermediate,0.48632146226009354
23,11,1132,SB,SSS,RB,0.466,long,0.6302192864313838
23,11,1133,NS,NS,RB,NA,NA,0.8310637791582849
23,11,1134,NS,NS,RB,NA,NA,0.8289191779185785
23,11,1135,SL,SAS,RB,0.066,short,0.9282252406192129
23,11,1136,NS,NS,NR,NA,NA,NaN
23,11,1137,NS,NS,RB,NA,NA,0.5612002079142258
23,11,1138,NS,NS,RBO,NA,NA,0.6915493231645087
23,11,1139,SR,SAS,RB,0.466,long,0.47014105026755715
23,11,1140,IG,NA,RB,0.466,long,0.6073871182452422
23,11,1141,SL,SAS,RR,0.066,short,0.8137910449004266
23,11,1142,SB,SSS,NR,0.366,intermediate,NaN
23,11,1143,NS,NS,RB,NA,NA,0.683822615101235
23,11,1144,SR,SAS,RL,0.266,short,0.8378396878106287
23,11,1145,NS,NS,RBO,NA,NA,0.6396577991399681
23,11,1146,NS,NS,RB,NA,NA,0.6655407535436098
23,11,1147,SB,SSS,NR,0.266,short,NaN
23,11,1148,NS,NS,RB,NA,NA,0.7772957061970374
23,11,1149,NS,NS,RB,NA,NA,0.6584571150087868
23,11,1150,NS,NS,RB,NA,NA,0.6162101711961441
23,11,1151,SL,SAS,RB,0.366,intermediate,0.5574034098244738
23,11,1152,NS,NS,RB,NA,NA,0.8730423049855744
23,11,1153,IG,NA,RB,0.166,short,0.7461764068430057
23,11,1154,SR,SAS,RB,0.366,intermediate,0.7441170118618174
23,11,1155,SL,SAS,RR,0.266,short,1.0530048654327402
23,11,1156,NS,NS,RB,NA,NA,0.7524140167370206
23,11,1157,NS,NS,RB,NA,NA,0.7347357299586292
23,11,1158,SL,SAS,RB,0.466,long,0.5834613478946267
23,11,1159,NS,NS,RB,NA,NA,0.5880835129937623
23,11,1160,NS,NS,RB,NA,NA,0.7565344522954547
23,11,1161,NS,NS,RB,NA,NA,0.580802400734683
23,11,1162,NS,NS,RBO,NA,NA,0.9686576203166624
23,11,1163,NS,NS,RB,NA,NA,0.567811737950251
23,11,1164,NS,NS,RB,NA,NA,0.5880941180657828
23,11,1165,NS,NS,RB,NA,NA,0.7565792495806818
23,11,1166,NS,NS,RB,NA,NA,0.6041412353006308
23,11,1167,NS,NS,RB,NA,NA,0.6722844812757103
23,11,1168,SB,SSS,RB,0.466,long,0.5833953404653585
23,11,1169,NS,NS,RB,NA,NA,0.603609519006568
23,11,1170,NS,NS,RB,NA,NA,0.514707030437421
23,11,1171,NS,NS,RB,NA,NA,0.4002366311979131
23,11,1172,SR,SAS,RB,0.466,long,0.6388852746022167
23,11,1173,SL,SAS,RR,0.266,short,0.8708686312311329
23,11,1174,NS,NS,RB,NA,NA,0.720648539463582
23,11,1175,NS,NS,RB,NA,NA,0.6629112446098588
23,11,1176,IG,NA,RB,0.266,short,0.4403656693029916
23,11,1177,NS,NS,RB,NA,NA,0.4694334360829089
23,11,1178,NS,NS,RB,NA,NA,0.5208694906177698
23,11,1179,SL,SAS,RR,0.066,short,1.1495958472514758
23,11,1180,IG,NA,RBO,0.266,short,0.8968854289414594
23,11,1181,SL,SAS,RB,0.066,short,0.8525812842926825
23,11,1182,SR,SAS,RL,0.166,short,0.7325159789907048
23,11,1183,NS,NS,RL,NA,NA,0.5120599682850298
23,11,1184,IG,NA,RB,0.066,short,0.7351262890952057
23,11,1185,IG,NA,RB,0.366,intermediate,0.5458431516453857
23,11,1186,NS,NS,RB,NA,NA,0.6508185387210688
23,11,1187,SR,SAS,RB,0.166,short,0.5686451502187992
23,11,1188,NS,NS,RB,NA,NA,0.6201936550642131
23,11,1189,IG,NA,RB,0.166,short,0.7428617737896275
23,11,1190,SB,SSS,NR,0.066,short,NaN
23,11,1191,NS,NS,RB,NA,NA,0.5806482615225832
23,11,1192,NS,NS,RB,NA,NA,0.7892214736275491
23,11,1193,NS,NS,RB,NA,NA,0.6066330611793092
23,11,1194,NS,NS,RB,NA,NA,0.8999045827877126
23,11,1195,NS,NS,RB,NA,NA,0.4834054335806286
23,11,1196,NS,NS,RB,NA,NA,0.6430024189467076
23,11,1197,SR,SAS,NR,0.066,short,NaN
23,11,1198,NS,NS,RB,NA,NA,0.5675987223148695
23,11,1199,NS,NS,RB,NA,NA,0.580078696104465
24,0,0,NS,NS,RB,NA,NA,0.6730036516892142
24,0,1,SR,SAS,RL,0.066,short,1.1144058833451709
24,0,2,SL,SAS,RB,0.466,long,0.60539047637576
24,0,3,IG,NA,RB,0.166,short,1.0681185905341408
24,0,4,NS,NS,RB,NA,NA,0.5824451264998061
24,0,5,NS,NS,RB,NA,NA,0.5023788557809894
24,0,6,NS,NS,RB,NA,NA,0.5393395376668195
24,0,7,IG,NA,RB,0.066,short,0.7312072039349005
24,0,8,IG,NA,RB,0.366,intermediate,0.5319787045300473
24,0,9,NS,NS,RB,NA,NA,0.6001782670937246
24,0,10,NS,NS,RB,NA,NA,0.5034287577509531
24,0,11,SB,SSS,RL,0.266,short,0.49246421197312884
24,0,12,NS,NS,RB,NA,NA,0.5674654644681141
24,0,13,NS,NS,RB,NA,NA,0.5241044397189398
24,0,14,IG,NA,RB,0.166,short,0.7171370181167731
24,0,15,NS,NS,RB,NA,NA,0.5501821251455112
24,0,16,NS,NS,RB,NA,NA,0.6172858913632808
24,0,17,SR,SAS,RL,0.266,short,0.8949866096954793
24,0,18,SR,SAS,RL,0.266,short,0.6724066593451425
24,0,19,NS,NS,RB,NA,NA,0.6235216728091473
24,0,20,NS,NS,RB,NA,NA,0.4955663779255701
24,0,21,SB,SSS,RB,0.366,intermediate,0.5081015712203225
24,0,22,NS,NS,RB,NA,NA,0.5595398199147894
24,0,23,NS,NS,RB,NA,NA,0.5631945466157049
24,0,24,NS,NS,RB,NA,NA,0.631271968013607
24,0,25,NS,NS,RB,NA,NA,0.5735273593090824
24,0,26,NS,NS,RB,NA,NA,0.6874459291939274
24,0,27,IG,NA,RB,0.366,intermediate,0.933905207006319
24,0,28,SB,SSS,NR,0.266,short,NaN
24,0,29,NS,NS,RB,NA,NA,0.5220589410382672
24,0,30,NS,NS,RB,NA,NA,0.5033146618370665
24,0,31,IG,NA,RB,0.266,short,0.6795976285211509
24,0,32,SB,SSS,RB,0.466,long,0.5985306414077058
24,0,33,SB,SSS,NR,0.266,short,NaN
24,0,34,SR,SAS,RB,0.266,short,0.5454010668254341
24,0,35,NS,NS,RB,NA,NA,0.6047141288727289
24,0,36,NS,NS,RB,NA,NA,0.6328234166867333
24,0,37,SR,SAS,RL,0.166,short,0.7700336468406022
24,0,38,SL,SAS,NOC,0.166,short,0.8438895517392666
24,0,39,IG,NA,RL,0.166,short,0.9655648164334707
24,0,40,SL,SAS,RR,0.166,short,0.7596509171708021
24,0,41,NS,NS,RB,NA,NA,0.554761321429396
24,0,42,SL,SAS,RL,0.366,intermediate,0.8168056645226898
24,0,43,NS,NS,RB,NA,NA,0.7034164339420386
24,0,44,NS,NS,RB,NA,NA,0.6546036715808441
24,0,45,NS,NS,RB,NA,NA,0.6202490943396697
24,0,46,IG,NA,RB,0.466,long,0.6795160791662056
24,0,47,SL,SAS,RR,0.366,intermediate,0.8792932995565934
24,0,48,NS,NS,RB,NA,NA,0.7424023185885744
24,0,49,NS,NS,RB,NA,NA,0.6701335173565894
24,0,50,SR,SAS,RL,0.266,short,0.7606404799444135
24,0,51,SB,SSS,NR,0.066,short,NaN
24,0,52,SB,SSS,NR,0.366,intermediate,NaN
24,0,53,NS,NS,RB,NA,NA,0.6253885308979079
24,0,54,NS,NS,RB,NA,NA,0.6467316009075148
24,0,55,NS,NS,RB,NA,NA,0.5890116764203412
24,0,56,NS,NS,RB,NA,NA,0.6170156449225033
24,0,57,NS,NS,RB,NA,NA,0.504744517893414
24,0,58,SR,SAS,RL,0.166,short,0.703409302936052
24,0,59,SR,SAS,RLO,0.066,short,0.6389268175844336
24,0,60,NS,NS,RB,NA,NA,0.6123570934432792
24,0,61,SB,SSS,NR,0.266,short,NaN
24,0,62,IG,NA,RB,0.266,short,0.8245614451079746
24,0,63,NS,NS,RB,NA,NA,0.5940871168713784
24,0,64,NS,NS,RB,NA,NA,0.5920304645842407
24,0,65,NS,NS,RB,NA,NA,0.6357083615439478
24,0,66,NS,NS,RB,NA,NA,0.5623998977098381
24,0,67,NS,NS,RB,NA,NA,0.6529328244359931
24,0,68,SL,SAS,RRO,0.066,short,0.6721543318126351
24,0,69,NS,NS,RB,NA,NA,0.6377730590611463
24,0,70,SR,SAS,RL,0.466,long,0.978897949855309
24,0,71,NS,NS,RB,NA,NA,0.5935497323516756
24,0,72,NS,NS,RB,NA,NA,0.7152222543591051
24,0,73,NS,NS,RB,NA,NA,0.6330740986013552
24,0,74,NS,NS,RB,NA,NA,0.5997630237325211
24,0,75,NS,NS,RB,NA,NA,0.6824152860353934
24,0,76,IG,NA,RB,0.166,short,0.9133977434248663
24,0,77,SB,SSS,NR,0.166,short,NaN
24,0,78,NS,NS,RB,NA,NA,0.5316439134257962
24,0,79,NS,NS,RB,NA,NA,0.5763943852580269
24,0,80,NS,NS,RB,NA,NA,0.6044277919718297
24,0,81,SL,SAS,RR,0.166,short,0.8197498514928157
24,0,82,NS,NS,RB,NA,NA,0.5591476151457755
24,0,83,SB,SSS,NR,0.366,intermediate,NaN
24,0,84,NS,NS,RB,NA,NA,0.5217139105443493
24,0,85,NS,NS,RB,NA,NA,0.6199495925247902
24,0,86,NS,NS,RB,NA,NA,0.6090903660442564
24,0,87,SL,SAS,RR,0.166,short,0.7541750438831514
24,0,88,NS,NS,RB,NA,NA,0.6018300982395886
24,0,89,NS,NS,RB,NA,NA,0.638727515397477
24,0,90,IG,NA,RB,0.366,intermediate,1.1270328653627075
24,0,91,NS,NS,RB,NA,NA,0.5311242649695487
24,0,92,NS,NS,RB,NA,NA,0.5435042219760362
24,0,93,NS,NS,RB,NA,NA,0.6251515624317108
24,0,94,NS,NS,RB,NA,NA,0.6854461420298321
24,0,95,SR,SAS,RLO,0.166,short,0.7447687120729825
24,0,96,NS,NS,RB,NA,NA,0.5700574899674393
24,0,97,SL,SAS,RR,0.066,short,0.6605286147387233
24,0,98,NS,NS,RB,NA,NA,0.6095994094357593
24,0,99,NS,NS,RB,NA,NA,0.6464452639993397
24,1,100,NS,NS,NR,NA,NA,NaN
24,1,101,NS,NS,RR,NA,NA,0.6282102110271808
24,1,102,NS,NS,NOC,NA,NA,0.5293424302944914
24,1,103,NS,NS,NOC,NA,NA,0.5653162920862087
24,1,104,NS,NS,RR,NA,NA,0.5543195653881412
24,1,105,NS,NS,NOC,NA,NA,0.5668130697886227
24,1,106,NS,NS,RR,NA,NA,0.7030205722548999
24,1,107,SB,SSS,NR,0.266,short,NaN
24,1,108,NS,NS,NOC,NA,NA,0.4538398139484343
24,1,109,NS,NS,NOC,NA,NA,0.5209655216895044
24,1,110,NS,NS,RR,NA,NA,0.6269990388391307
24,1,111,NS,NS,NOC,NA,NA,0.5135865868069232
24,1,112,SB,SSS,NOC,0.366,intermediate,0.4850103101998684
24,1,113,NS,NS,RR,NA,NA,0.536479277026956
24,1,114,SB,SSS,NOC,0.466,long,0.5021320136147551
24,1,115,NS,NS,NOC,NA,NA,0.6549689979583491
24,1,116,SL,SAS,RR,0.466,long,0.5717038357252022
24,1,117,SR,SAS,NOC,0.466,long,0.6232300333649619
24,1,118,NS,NS,RR,NA,NA,0.6746542028995464
24,1,119,NS,NS,NOC,NA,NA,0.7038232663762756
24,1,120,SR,SAS,RL,0.066,short,0.7319007389742183
24,1,121,NS,NS,NR,NA,NA,NaN
24,1,122,NS,NS,NOC,NA,NA,0.5685168292111484
24,1,123,NS,NS,RR,NA,NA,0.6122576252091676
24,1,124,NS,NS,RR,NA,NA,0.5478065893548774
24,1,125,SB,SSS,RRO,0.066,short,0.8254429458756931
24,1,126,IG,NA,RR,0.266,short,1.1489041775930673
24,1,127,SB,SSS,NR,0.066,short,NaN
24,1,128,IG,NA,NOC,0.066,short,0.7682099404191831
24,1,129,NS,NS,NOC,NA,NA,0.5945621509017656
24,1,130,SL,SAS,RR,0.266,short,0.46656736127624754
24,1,131,NS,NS,RR,NA,NA,0.6028531218471471
24,1,132,SR,SAS,NOC,0.466,long,0.5986253556620795
24,1,133,NS,NS,NOC,NA,NA,0.6345538716268493
24,1,134,SR,SAS,RLO,0.266,short,0.7639006248937221
24,1,135,SL,SAS,RR,0.066,short,0.7141046993492637
24,1,136,NS,NS,NOC,NA,NA,0.5772682065071422
24,1,137,NS,NS,NOC,NA,NA,0.6120990976778558
24,1,138,NS,NS,NOC,NA,NA,0.6178516170330113
24,1,139,SR,SAS,RLO,0.466,long,0.9344733096513664
24,1,140,NS,NS,NOC,NA,NA,0.9391797667922219
24,1,141,IG,NA,RR,0.066,short,0.8480972048564581
24,1,142,NS,NS,NOC,NA,NA,0.5396946246837615
24,1,143,SL,SAS,RR,0.066,short,1.01244727311132
24,1,144,IG,NA,RR,0.166,short,0.6983397135627456
24,1,145,NS,NS,RR,NA,NA,0.5703566260926891
24,1,146,NS,NS,RR,NA,NA,0.8460171482729493
24,1,147,NS,NS,NOC,NA,NA,1.0445129836007254
24,1,148,SB,SSS,NR,0.366,intermediate,NaN
