subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,r_bi,trialCorrect
0,1,103,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,104,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,105,NS,NS,RBO,NA,NA,TRUE,FALSE
0,1,106,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,107,SB,SSS,RB,0.266,short,TRUE,FALSE
0,1,108,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,109,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,110,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,111,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,112,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,1,113,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,114,SB,SSS,RB,0.466,long,TRUE,FALSE
0,1,115,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,116,SL,SAS,RB,0.466,long,TRUE,FALSE
0,1,117,SR,SAS,RB,0.466,long,TRUE,FALSE
0,1,118,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,119,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,120,SR,SAS,RLO,0.066,short,FALSE,FALSE
0,1,121,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,122,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,123,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,124,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,125,SB,SSS,NR,0.066,short,FALSE,TRUE
0,1,126,IG,NA,RB,0.266,short,TRUE,TRUE
0,1,127,SB,SSS,NR,0.066,short,FALSE,TRUE
0,1,128,IG,NA,RB,0.066,short,TRUE,TRUE
0,1,129,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,130,SL,SAS,RR,0.266,short,FALSE,TRUE
0,1,131,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,132,SR,SAS,RB,0.466,long,TRUE,FALSE
0,1,133,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,134,SR,SAS,RL,0.266,short,FALSE,TRUE
0,1,135,SL,SAS,RR,0.066,short,FALSE,TRUE
0,1,136,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,137,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,138,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,139,SR,SAS,RB,0.466,long,TRUE,FALSE
0,1,140,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,141,IG,NA,NOC,0.066,short,FALSE,FALSE
0,1,142,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,143,SL,SAS,RRO,0.066,short,FALSE,FALSE
0,1,144,IG,NA,RB,0.166,short,TRUE,TRUE
0,1,145,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,146,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,147,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,148,SB,SSS,RRO,0.366,intermediate,FALSE,FALSE
0,1,149,SL,SAS,RB,0.466,long,TRUE,FALSE
0,1,150,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,151,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,152,IG,NA,NOC,0.166,short,FALSE,FALSE
0,1,153,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,154,IG,NA,RB,0.466,long,TRUE,TRUE
0,1,155,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,156,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,157,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,158,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,159,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,160,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,161,SR,SAS,RL,0.266,short,FALSE,TRUE
0,1,162,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
0,1,163,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,164,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,165,SB,SSS,NR,0.166,short,FALSE,TRUE
0,1,166,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,167,IG,NA,RB,0.066,short,TRUE,TRUE
0,1,168,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,169,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,170,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,171,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,172,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,173,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,174,SB,SSS,NR,0.266,short,FALSE,TRUE
0,1,175,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,176,IG,NA,RB,0.066,short,TRUE,TRUE
0,1,177,SL,SAS,NOC,0.366,intermediate,FALSE,FALSE
0,1,178,SB,SSS,NR,0.166,short,FALSE,TRUE
0,1,179,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,180,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,181,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
0,1,182,SL,SAS,RR,0.066,short,FALSE,TRUE
0,1,183,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,184,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,185,SB,SSS,NR,0.166,short,FALSE,TRUE
0,1,186,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,187,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,188,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,189,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,190,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,191,IG,NA,RB,0.466,long,TRUE,TRUE
0,1,192,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,193,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,194,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,195,IG,NA,RB,0.266,short,TRUE,TRUE
0,1,196,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
0,1,197,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,198,NS,NS,RB,NA,NA,TRUE,TRUE
0,1,199,IG,NA,RB,0.466,long,TRUE,TRUE
0,2,200,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,201,SL,SAS,RB,0.266,short,TRUE,FALSE
0,2,202,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,203,SL,SAS,RB,0.266,short,TRUE,FALSE
0,2,204,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,205,SL,SAS,RR,0.266,short,FALSE,TRUE
0,2,206,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,207,IG,NA,RB,0.466,long,TRUE,TRUE
0,2,208,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,209,SB,SSS,NR,0.266,short,FALSE,TRUE
0,2,210,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,211,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,212,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,213,SL,SAS,RR,0.166,short,FALSE,TRUE
0,2,214,IG,NA,RB,0.066,short,TRUE,TRUE
0,2,215,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,216,SB,SSS,RB,0.266,short,TRUE,FALSE
0,2,217,IG,NA,RB,0.066,short,TRUE,TRUE
0,2,218,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,219,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,220,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,221,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,222,SR,SAS,RR,0.166,short,FALSE,FALSE
0,2,223,IG,NA,RB,0.466,long,TRUE,TRUE
0,2,224,SR,SAS,RL,0.166,short,FALSE,TRUE
0,2,225,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,226,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,227,IG,NA,NOC,0.366,intermediate,FALSE,FALSE
0,2,228,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,229,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,230,SR,SAS,RB,0.166,short,TRUE,FALSE
0,2,231,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,232,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,233,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,234,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,2,235,SL,SAS,NR,0.166,short,FALSE,FALSE
0,2,236,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,237,IG,NA,RB,0.466,long,TRUE,TRUE
0,2,238,SL,SAS,RB,0.466,long,TRUE,FALSE
0,2,239,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,240,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,241,SR,SAS,RB,0.466,long,TRUE,FALSE
0,2,242,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,243,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,244,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,2,245,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,246,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,247,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,248,SL,SAS,RB,0.466,long,TRUE,FALSE
0,2,249,SL,SAS,RR,0.266,short,FALSE,TRUE
0,2,250,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,251,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,252,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,253,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,254,SL,SAS,RB,0.266,short,TRUE,FALSE
0,2,255,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,256,IG,NA,RB,0.266,short,TRUE,TRUE
0,2,257,IG,NA,RB,0.166,short,TRUE,TRUE
0,2,258,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,259,SL,SAS,RB,0.466,long,TRUE,FALSE
0,2,260,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,261,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,262,SR,SAS,RLO,0.066,short,FALSE,FALSE
0,2,263,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,264,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,265,SR,SAS,RB,0.466,long,TRUE,FALSE
0,2,266,SR,SAS,RB,0.466,long,TRUE,FALSE
0,2,267,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,268,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,269,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,270,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,271,SR,SAS,RL,0.066,short,FALSE,TRUE
0,2,272,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,273,SB,SSS,RB,0.466,long,TRUE,FALSE
0,2,274,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,275,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
0,2,276,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,277,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,278,SR,SAS,RL,0.066,short,FALSE,TRUE
0,2,279,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,280,SL,SAS,RRO,0.166,short,FALSE,FALSE
0,2,281,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,282,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,2,283,SL,SAS,RR,0.066,short,FALSE,TRUE
0,2,284,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,285,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
0,2,286,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,287,SR,SAS,RB,0.466,long,TRUE,FALSE
0,2,288,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,289,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,290,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,291,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,292,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,293,SB,SSS,RB,0.466,long,TRUE,FALSE
0,2,294,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,295,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,296,IG,NA,RB,0.466,long,TRUE,TRUE
0,2,297,NS,NS,RB,NA,NA,TRUE,TRUE
0,2,298,SL,SAS,RR,0.166,short,FALSE,TRUE
0,2,299,SL,SAS,RB,0.466,long,TRUE,FALSE
0,3,300,SR,SAS,RB,0.266,short,TRUE,FALSE
0,3,301,IG,NA,RB,0.266,short,TRUE,TRUE
0,3,302,SR,SAS,RL,0.066,short,FALSE,TRUE
0,3,303,SR,SAS,RB,0.466,long,TRUE,FALSE
0,3,304,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,305,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,306,IG,NA,RB,0.066,short,TRUE,TRUE
0,3,307,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
0,3,308,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,309,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
0,3,310,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,311,SL,SAS,NOC,0.266,short,FALSE,FALSE
0,3,312,IG,NA,RB,0.066,short,TRUE,TRUE
0,3,313,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,314,IG,NA,RR,0.166,short,FALSE,FALSE
0,3,315,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,316,SL,SAS,RR,0.266,short,FALSE,TRUE
0,3,317,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,318,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,319,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,320,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,321,SR,SAS,RL,0.266,short,FALSE,TRUE
0,3,322,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,323,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,324,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,325,SB,SSS,RB,0.466,long,TRUE,FALSE
0,3,326,NS,NS,RBO,NA,NA,TRUE,FALSE
0,3,327,IG,NA,RB,0.466,long,TRUE,TRUE
0,3,328,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,329,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,330,SL,SAS,NOC,0.266,short,FALSE,FALSE
0,3,331,SL,SAS,RR,0.166,short,FALSE,TRUE
0,3,332,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,333,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,334,SB,SSS,NR,0.166,short,FALSE,TRUE
0,3,335,SB,SSS,NR,0.066,short,FALSE,TRUE
0,3,336,IG,NA,RB,0.266,short,TRUE,TRUE
0,3,337,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,338,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,339,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,3,340,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,341,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,342,IG,NA,RBO,0.266,short,TRUE,FALSE
0,3,343,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,344,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,345,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,346,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,347,SR,SAS,RB,0.466,long,TRUE,FALSE
0,3,348,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,349,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,350,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,351,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,352,IG,NA,RB,0.466,long,TRUE,TRUE
0,3,353,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,354,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,355,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,356,SR,SAS,RL,0.166,short,FALSE,TRUE
0,3,357,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,358,SR,SAS,RL,0.266,short,FALSE,TRUE
0,3,359,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,360,SR,SAS,NOC,0.366,intermediate,FALSE,FALSE
0,3,361,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,362,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,363,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,364,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,365,SB,SSS,NR,0.066,short,FALSE,TRUE
0,3,366,SL,SAS,NOC,0.266,short,FALSE,FALSE
0,3,367,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,368,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,369,SB,SSS,RB,0.466,long,TRUE,FALSE
0,3,370,IG,NA,RBO,0.166,short,TRUE,FALSE
0,3,371,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,372,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,3,373,SB,SSS,NR,0.466,long,FALSE,TRUE
0,3,374,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,375,SR,SAS,RL,0.166,short,FALSE,TRUE
0,3,376,SR,SAS,RL,0.166,short,FALSE,TRUE
0,3,377,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,378,SB,SSS,RB,0.466,long,TRUE,FALSE
0,3,379,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,380,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,381,IG,NA,RB,0.066,short,TRUE,TRUE
0,3,382,SL,SAS,RB,0.466,long,TRUE,FALSE
0,3,383,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,384,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,385,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,386,SL,SAS,NOC,0.366,intermediate,FALSE,FALSE
0,3,387,SB,SSS,NR,0.266,short,FALSE,TRUE
0,3,388,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,389,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,390,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,391,SB,SSS,NR,0.166,short,FALSE,TRUE
0,3,392,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,393,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,394,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,395,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,396,SB,SSS,RB,0.466,long,TRUE,FALSE
0,3,397,NS,NS,RBO,NA,NA,TRUE,FALSE
0,3,398,NS,NS,RB,NA,NA,TRUE,TRUE
0,3,399,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,400,IG,NA,RB,0.466,long,TRUE,TRUE
0,4,401,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,402,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,403,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,404,SR,SAS,RL,0.166,short,FALSE,TRUE
0,4,405,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,406,SL,SAS,NOC,0.466,long,FALSE,FALSE
0,4,407,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,408,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,4,409,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,410,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,411,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,412,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,413,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,414,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,415,SB,SSS,NR,0.066,short,FALSE,TRUE
0,4,416,SB,SSS,NR,0.166,short,FALSE,TRUE
0,4,417,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,418,SB,SSS,NR,0.166,short,FALSE,TRUE
0,4,419,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,4,420,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,421,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,422,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,423,SL,SAS,RR,0.166,short,FALSE,TRUE
0,4,424,SL,SAS,RR,0.066,short,FALSE,TRUE
0,4,425,SR,SAS,RL,0.066,short,FALSE,TRUE
0,4,426,SL,SAS,RL,0.466,long,FALSE,FALSE
0,4,427,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
0,4,428,IG,NA,RB,0.066,short,TRUE,TRUE
0,4,429,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,430,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
0,4,431,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
0,4,432,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,433,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,434,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,435,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,436,SL,SAS,NOC,0.166,short,FALSE,FALSE
0,4,437,SR,SAS,NOC,0.066,short,FALSE,FALSE
0,4,438,SL,SAS,RR,0.166,short,FALSE,TRUE
0,4,439,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,440,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,441,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,442,NS,NS,NOC,NA,NA,FALSE,FALSE
0,4,443,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,444,SB,SSS,NR,0.066,short,FALSE,TRUE
0,4,445,SB,SSS,NR,0.066,short,FALSE,TRUE
0,4,446,SR,SAS,RL,0.166,short,FALSE,TRUE
0,4,447,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,448,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,449,SR,SAS,RR,0.066,short,FALSE,FALSE
0,4,450,SL,SAS,RR,0.066,short,FALSE,TRUE
0,4,451,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,452,SR,SAS,RB,0.466,long,TRUE,FALSE
0,4,453,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,4,454,SB,SSS,NR,0.066,short,FALSE,TRUE
0,4,455,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,456,SL,SAS,NOC,0.366,intermediate,FALSE,FALSE
0,4,457,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,458,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,459,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,460,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,461,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,462,SB,SSS,RB,0.466,long,TRUE,FALSE
0,4,463,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,464,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,465,SB,SSS,NR,0.266,short,FALSE,TRUE
0,4,466,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,467,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,468,SR,SAS,RB,0.466,long,TRUE,FALSE
0,4,469,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,470,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,471,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
0,4,472,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,473,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,474,IG,NA,RBO,0.066,short,TRUE,FALSE
0,4,475,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,4,476,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,477,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,478,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,479,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,480,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,481,IG,NA,RB,0.266,short,TRUE,TRUE
0,4,482,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
0,4,483,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,484,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,485,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,486,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,487,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,488,SB,SSS,NR,0.166,short,FALSE,TRUE
0,4,489,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,490,IG,NA,RB,0.166,short,TRUE,TRUE
0,4,491,SL,SAS,RB,0.466,long,TRUE,FALSE
0,4,492,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,493,SB,SSS,RB,0.466,long,TRUE,FALSE
0,4,494,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,495,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,496,SR,SAS,NOC,0.266,short,FALSE,FALSE
0,4,497,SR,SAS,NOC,0.366,intermediate,FALSE,FALSE
0,4,498,NS,NS,RB,NA,NA,TRUE,TRUE
0,4,499,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,500,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
0,5,501,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,502,SL,SAS,RB,0.466,long,TRUE,FALSE
0,5,503,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,504,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
0,5,505,SL,SAS,RB,0.466,long,TRUE,FALSE
0,5,506,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,507,SB,SSS,NR,0.066,short,FALSE,TRUE
0,5,508,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,509,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,510,SL,SAS,RR,0.166,short,FALSE,TRUE
0,5,511,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,512,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,513,SL,SAS,RB,0.266,short,TRUE,FALSE
0,5,514,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,515,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,516,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,517,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,518,SR,SAS,RB,0.466,long,TRUE,FALSE
0,5,519,IG,NA,RB,0.266,short,TRUE,TRUE
0,5,520,IG,NA,RB,0.366,intermediate,TRUE,TRUE
0,5,521,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,522,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,523,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,524,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,525,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,526,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,527,IG,NA,NOC,0.166,short,FALSE,FALSE
0,5,528,SB,SSS,NR,0.066,short,FALSE,TRUE
0,5,529,IG,NA,RB,0.466,long,TRUE,TRUE
0,5,530,SB,SSS,NR,0.266,short,FALSE,TRUE
0,5,531,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,532,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
0,5,533,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,534,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,535,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,536,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,537,SR,SAS,RBO,0.466,long,TRUE,FALSE
0,5,538,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,539,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,540,IG,NA,RB,0.066,short,TRUE,TRUE
0,5,541,SR,SAS,RL,0.266,short,FALSE,TRUE
0,5,542,NS,NS,RB,NA,NA,TRUE,TRUE
0,5,543,NS,NS,RB,NA,NA,TRUE,TRUE
